Grape Category,Image File Name,Type of File,Resolution,Bit Depth,Camera Maker,Camera Model,DPI,Max Aperture,ISO Speed,Light Source,Flash Mode,Date Created
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST14_4154_gamma_iter5.jpg,JPG,958x958,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_rotate_iter1.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_horizontal_flip_iter1.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_brightness_contrast_iter1.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_gamma_iter1.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_rgb_shift_iter1.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_rotate_iter1.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_rotate_iter2.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_horizontal_flip_iter2.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_horizontal_flip_iter1.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_brightness_contrast_iter1.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_brightness_contrast_iter2.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_gamma_iter2.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_gamma_iter1.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_rgb_shift_iter2.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_rotate_iter1.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_rgb_shift_iter1.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_rotate_iter3.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_horizontal_flip_iter1.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_horizontal_flip_iter3.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_brightness_contrast_iter1.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_rotate_iter2.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_brightness_contrast_iter3.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_gamma_iter1.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_horizontal_flip_iter2.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_gamma_iter3.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_brightness_contrast_iter2.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_rgb_shift_iter1.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_rgb_shift_iter3.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_gamma_iter2.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_rotate_iter2.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_rgb_shift_iter2.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_horizontal_flip_iter4.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_rotate_iter4.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_horizontal_flip_iter2.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_rotate_iter3.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_brightness_contrast_iter4.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_brightness_contrast_iter2.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_horizontal_flip_iter3.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_gamma_iter4.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_gamma_iter2.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_brightness_contrast_iter3.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_rotate_iter1.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_rgb_shift_iter4.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_gamma_iter3.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_rgb_shift_iter2.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_horizontal_flip_iter1.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_rotate_iter5.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_rotate_iter3.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_rgb_shift_iter3.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_horizontal_flip_iter5.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_brightness_contrast_iter1.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_horizontal_flip_iter3.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_rotate_iter4.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_brightness_contrast_iter5.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_gamma_iter1.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_brightness_contrast_iter3.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_horizontal_flip_iter4.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_gamma_iter5.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_gamma_iter3.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_brightness_contrast_iter4.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_rgb_shift_iter1.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST15_3594_rgb_shift_iter5.jpg,JPG,1245x1245,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_gamma_iter4.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_rotate_iter2.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_horizontal_flip_iter2.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_rgb_shift_iter3.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_rgb_shift_iter4.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_rotate_iter4.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_brightness_contrast_iter2.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_rotate_iter5.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_horizontal_flip_iter4.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_gamma_iter2.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_horizontal_flip_iter5.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_brightness_contrast_iter4.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_brightness_contrast_iter5.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_rgb_shift_iter2.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_gamma_iter4.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_gamma_iter5.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_rotate_iter3.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_horizontal_flip_iter3.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST13_3963_rgb_shift_iter5.jpg,JPG,1373x1373,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_rgb_shift_iter4.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_brightness_contrast_iter3.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_rotate_iter5.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_gamma_iter3.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_horizontal_flip_iter5.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_brightness_contrast_iter5.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_rgb_shift_iter3.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_gamma_iter5.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_rotate_iter4.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_horizontal_flip_iter4.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST16_3765_rgb_shift_iter5.jpg,JPG,1524x1524,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_brightness_contrast_iter4.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_gamma_iter4.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_rgb_shift_iter4.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_rotate_iter1.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_horizontal_flip_iter1.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_rotate_iter5.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_brightness_contrast_iter1.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_horizontal_flip_iter5.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_gamma_iter1.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_brightness_contrast_iter5.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_rgb_shift_iter1.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_gamma_iter5.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:41
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_rotate_iter2.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST17_4048_rgb_shift_iter5.jpg,JPG,1385x1385,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_horizontal_flip_iter2.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_brightness_contrast_iter2.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_gamma_iter2.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_rgb_shift_iter2.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_rotate_iter3.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_horizontal_flip_iter3.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST20_3887_rotate_iter1.jpg,JPG,1604x1604,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_brightness_contrast_iter3.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_gamma_iter3.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST20_3887_horizontal_flip_iter1.jpg,JPG,1604x1604,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_rgb_shift_iter3.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST20_3887_brightness_contrast_iter1.jpg,JPG,1604x1604,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_rotate_iter4.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST20_3887_gamma_iter1.jpg,JPG,1604x1604,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_horizontal_flip_iter4.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_brightness_contrast_iter4.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST19_3810_rotate_iter1.jpg,JPG,1312x1312,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST20_3887_rgb_shift_iter1.jpg,JPG,1604x1604,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST18_4227_gamma_iter4.jpg,JPG,1114x1114,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115826_TIMEBURST20_3887_rotate_iter2.jpg,JPG,1604x1604,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
